trade_date,601390.SH,601696.SH,000728.SZ,600426.SH,600104.SH,300628.SZ,600872.SH,002032.SZ,600600.SH,002007.SZ
20210906,16.553450543355908,15.28895416156991,15.087955786511976,15.814018663778516,16.964328891547492,15.887531489745527,14.780560807519215,15.219038087632006,16.325725946831067,15.526295714042467
20210907,16.567657570003643,15.304115538533233,15.102519150702236,15.873816818354424,17.01276095365253,15.830921427849228,14.792927124078695,15.21722995053668,16.32005579989608,15.519679745469684
20210908,16.559789708797588,15.325208131916334,15.101313605044389,15.92538005470609,17.008453696454332,15.83188366029993,14.797413448333595,15.223044503242551,16.306699071780514,15.509337701665098
20210909,16.589363848581574,15.307245431542162,15.101313605044389,15.936091710307018,17.013715607661755,15.811479746234642,14.795023246998364,15.214209104396124,16.301033334240696,15.506987524335239
20210910,16.580118790437385,15.311610889051801,15.113304156373697,15.894127511201987,17.01562218593397,15.819666997933618,14.778129934266657,15.21682769789741,16.296477517704833,15.495153066671566
20210913,16.59548007559703,15.302860833224338,15.12161280952989,15.961885052083868,16.999783121906088,15.798512599426218,14.732377439512327,15.189087799688904,16.28395653395096,15.483521050484823
20210914,16.53418831056058,15.270322077437564,15.079361504035004,15.92538005470609,16.98810415704029,15.791527414487321,14.711134284710544,15.167131873288586,16.275365814763536,15.474533779480094
20210915,16.53418831056058,15.267724673379877,15.089177533764829,15.904925391075267,16.97727727962756,15.783105518184392,14.684764925558516,15.126133682834979,16.235281956677916,15.438834636097873
20210916,16.524416245826647,15.295299360523762,15.063202047364515,15.891240967002068,16.96733189680769,15.756369035930863,14.673681688681214,15.121276088838862,16.211953704191558,15.438474729655061
20210917,16.509576731967037,15.292766110277327,15.071935727351248,15.898895749001714,16.972316951994472,15.782221512314848,14.685432705221091,15.123707835374965,16.229683791878532,15.454543634600174
20210922,16.52931421480558,15.259236212355802,15.066954396990809,15.929452243360739,16.964328891547492,15.762701851931439,14.624891524535098,15.113052906585313,16.195672818582867,15.430523838488597
20210923,16.53418831056058,15.255952137154612,15.076892366972984,15.87332844422723,16.96783152209634,15.779057953839654,14.666904299167665,15.128553659824053,16.192891175620066,15.452770898811146
20210924,16.497880692202575,15.242040021416887,15.060692635753893,15.806971888049398,16.950702639833786,15.793902860992025,14.747234675020037,15.139480341976217,16.193777083420287,15.452415974214496
20210927,16.4549556474838,15.234674738707326,15.037819974098856,15.77027321527382,16.95324006824312,15.800995530559044,14.759397619262069,15.166497422591435,16.245304379521812,15.457726661153712
20210928,16.46020500337357,15.239368009139076,15.046777167692065,15.772364328808951,16.943051493097165,15.857871477012635,14.761255780231915,15.16193268079847,16.22919551062599,15.450283777255558
20210929,16.44259891479351,15.222504203087071,15.032665323499534,15.69869241151639,16.926010027244285,15.831522931626763,14.741886227473282,15.170104543989096,16.20822003463496,15.434868523090193
20210930,16.447913364860682,15.24403935563837,15.033956479265829,15.754904523448245,16.919740414229793,15.808407547197673,14.746292907559887,15.144529864694913,16.21232630556676,15.442785081153849
20211008,16.44967859038647,15.246698931674128,15.04166859976807,15.774153238049706,16.944075034643017,15.84632563716295,14.795621333145107,15.198495671233498,16.252129527250528,15.465815328430647
20211011,16.44259891479351,15.235346555998298,15.037819974098856,15.771468672681994,16.954759440528537,15.824523144419846,14.772944624493013,15.212594595607984,16.246145068939686,15.47279615958728
20211012,16.415594573605123,15.22725480584567,15.019661239079197,15.72469260789263,16.944075034643017,15.826096328017472,14.776302893549781,15.173437880404732,16.240728263637273,15.491404553182639
20211013,16.421054095806394,15.233329748591993,15.020969283741916,15.72469260789263,16.97925454176204,15.785501030889368,14.827108412801719,15.171564246043808,16.289489689281517,15.527613671398903
20211014,16.413768089077823,15.230634329170321,15.020969283741916,15.731243871372593,16.993960689153834,15.761799615610373,14.797114985413149,15.164664061846281,16.266347776252804,15.535158401299888
20211015,16.406428606592176,15.130657406595967,15.006485817923576,15.74789550496128,17.00701381139614,15.815018194194105,14.761255780231915,15.173853767301836,16.255703086745747,15.508666785849424
20211018,16.41193826239948,15.134379033518963,15.002499101671498,15.759146954058552,17.016098263068884,15.78890123231784,14.755981997261852,15.131601436388797,16.20946614071977,15.49413213755201
20211019,16.419237564886135,15.14325483143293,15.010456703361259,15.76186475732894,17.013715607661755,15.779197923883892,14.806326163296724,15.118064111755226,16.21517831320531,15.510008167672886
20211020,16.410105081316548,15.133635815350228,15.00913482610062,15.780389338444595,17.014669351179922,15.788650385712005,14.790526162523065,15.106344795766374,16.197186823410387,15.515689051781914
20211021,16.404585288096616,15.131402840845917,15.010456703361259,15.76276905279273,17.014669351179922,15.764399847997606,14.840346016168278,15.117624358024372,16.185392887962653,15.50260820117182
20211022,16.397177846821183,15.123923374414623,15.007811199167381,15.745446024258477,17.013715607661755,15.758211868986836,14.839774097360845,15.212994515641176,16.206347959207502,15.51268554544213
20211025,16.404585288096616,15.128417764002462,15.015726807796316,15.743297795717723,17.01419259312417,15.758987463653991,14.85453870401926,15.213793876194334,16.248662904923677,15.495153066671566
20211026,16.397177846821183,15.120162557646497,15.003829773859962,15.737134448007131,17.00268167465638,15.784250353477164,14.835186933355342,15.174892728413699,16.34396219866253,15.472448272980689
20211027,16.376519835194113,15.095752497447927,14.993134484751733,15.722185555491215,16.985653776006387,15.75432484673075,14.821297821198963,15.116083695216245,16.34548509681153,15.44457559194138
20211028,16.36698687453653,15.065173870342432,14.979602478536263,15.674963035480824,16.958799850069,15.720929015755706,14.86015985429675,15.211393875020569,16.375465929023466,15.477307706361291
20211029,16.37271754924948,15.120915853350668,14.99044269308046,15.697084952569176,16.980734926932687,15.737304273491532,14.87876375056511,15.27086350373196,16.470776108830602,15.50530543813935
20211101,16.384081307899926,15.117143687429245,14.995819050127936,15.660383585707642,16.965330895638058,15.747420631202681,14.830001096320037,15.28472919336166,16.37367107028379,15.532212891058295
20211102,16.35542605213527,15.098066420578325,14.983681342119471,15.627471369990918,16.977771961801604,15.776281175880152,14.87490487036869,15.278943976156924,16.409378029169332,15.525965953102773
20211103,16.357362161163483,15.094206902086146,14.985037274533388,15.62609063108878,16.97628718053381,15.753935312223875,14.88507118956132,15.286030913691278,16.402009251578814,15.537443370453042
20211104,16.35929452891587,15.100375001826794,14.993134484751733,15.601613884650677,16.999299211902457,15.780716334902918,14.962882364332218,15.330022012473393,16.420733722520023,15.54297094103236
20211105,16.34568887685859,15.092658914160932,14.983681342119471,15.597001494000166,17.094785386073305,15.775137519881524,14.922102520315917,15.31352531419626,16.405188578398253,15.552651558746577
20211108,16.357362161163483,15.102678265800888,14.99044269308046,15.600196952068098,17.107028652259125,15.752375655035111,14.894593775432323,15.307904775412307,16.393446760516284,15.52266234918406
20211109,16.357362161163483,15.10803200707799,14.991789494633624,15.585556447755602,17.069388610088087,15.730281121325985,14.90160945452383,15.31623363036836,16.384496758016937,15.50260820117182
20211110,16.36698687453653,15.114115676031604,15.001166656465507,15.569602519819536,17.035424813228953,15.753415696733402,14.865749583782518,15.295095817124281,16.363794709010776,15.508666785849424
20211111,16.37841557036033,15.12916486900546,15.013095227324865,15.581591764251957,17.030745347508994,15.783241907655897,14.873246495183428,15.29675190362289,16.354250912370187,15.513353771317815
20211112,16.37271754924948,15.12692187741088,15.011776835568897,15.614276734122946,17.033555653808648,15.774501589805352,14.830001096320037,15.298405252010198,16.363901426894703,15.50024213618093
20211115,16.37841557036033,15.120915853350668,15.01835148119442,15.603382231716628,17.022266728652234,15.775137519881524,14.88233371178413,15.314970662232886,16.404471548915485,15.512351264982476
20211116,16.36890075072014,15.111838635199552,15.010456703361259,15.597712478754381,16.997361226798116,15.777677203786267,14.89837756375899,15.410297254446736,16.407438758339953,15.521006445497727
20211117,16.37462049939688,15.113357238376741,15.010456703361259,15.616720442795158,17.004127806506588,15.807906835139395,14.876008927900125,15.428350928487378,16.404676466949738,15.52266234918406
20211118,16.36698687453653,15.101143346082804,15.002499101671498,15.609371328345212,16.99833068882557,15.790279765038152,14.85679095724054,15.430926589920995,16.413042155404725,15.484209044998199
20211119,16.370810970977583,15.133635815350228,15.019661239079197,15.660717308392094,17.00026679784995,15.781348326321869,14.857072132557313,15.433174864522202,16.41395609301185,15.485583615660614
20211122,16.365069328405927,15.120915853350668,15.01835148119442,15.66769988039553,17.009891511224165,15.816483217039186,14.847467538948813,15.43060499481681,16.39634351404502,15.470707022328808
20211123,16.39903485756212,15.124673843492998,15.01704000559389,15.66138441981844,17.017525136081684,15.78525778335989,14.837196407277608,15.416351433126037,16.42826652567635,15.473491569897464
20211124,16.402738565502172,15.124673843492998,15.010456703361259,15.653349559058034,16.996390824006085,15.78952807369177,14.82594899237325,15.430283296236047,16.453559318344528,15.476268385286597
20211125,16.404585288096616,15.144726502044387,15.007811199167381,15.658378907457474,16.99444718879585,15.757306247614064,14.820714900746703,15.456324780534459,16.466162490494277,15.486613305132769
20211126,16.39345344772763,15.136605379522045,15.010456703361259,15.655364334754145,16.97480019141202,15.721599931588372,14.806917529374003,15.424798526877407,16.451606192723652,15.475574903992683
20211129,16.38596277600093,15.158600401107591,14.989094075206374,15.636400000736236,16.97132192703803,15.729482930510114,14.778434116780796,15.434937826747463,16.437826447125683,15.487984577201537
20211130,16.382196293202853,15.145461525965755,14.994477668300972,15.641515101413495,16.964328891547492,15.75950419276453,14.777521291516567,15.42025896007293,16.41649043468141,15.477999987445187
20211201,16.397177846821183,15.149860360038238,15.001166656465507,15.640494172280523,16.97628718053381,15.747682034939347,14.760636776802965,15.373522259704158,16.41476778137108,15.46441329525397
